order_id,order_date,customer_id,product_id,channel,payment_id,payment_method,quantity,unit_price,discount,net_sales,paid_at
ORD000662,2026-02-18 23:53:00,C0001,P031,Marketplace,PAY000662,Bank Transfer,2,1415.5,0.1,2547.9,2026-02-19T00:05:00
ORD000663,2026-02-03 04:45:00,C0098,P020,Mobile App,PAY000663,PromptPay,1,449.1,0.05,426.64,2026-02-03T07:18:00
ORD000664,2026-02-21 00:03:00,C0054,P029,Marketplace,PAY000664,Bank Transfer,1,4189.5,0.1,3770.55,2026-02-21T01:11:00
ORD000665,2026-02-14 14:26:00,C0072,P013,Mobile App,PAY000665,Bank Transfer,4,474.05,0.1,1706.58,2026-02-14T15:08:00
ORD000666,2026-02-10 02:24:00,C0011,P016,Marketplace,PAY000666,Bank Transfer,1,1564.5,0.0,1564.5,2026-02-10T04:56:00
ORD000668,2026-02-07 19:17:00,C0056,P030,Mobile App,PAY000668,Bank Transfer,1,499.0,0.0,499.0,2026-02-07T19:23:00
ORD000669,2026-02-27 16:22:00,C0071,P018,Marketplace,PAY000669,PromptPay,1,3591.0,0.0,3591.0,2026-02-27T17:20:00
ORD000670,2026-02-21 19:23:00,C0024,P032,Mobile App,PAY000670,Credit Card,1,24605.0,0.0,24605.0,2026-02-21T21:38:00
ORD000671,2026-02-17 10:22:00,C0002,P019,Marketplace,PAY000671,Bank Transfer,2,3990.0,0.1,7182.0,2026-02-17T13:19:00
ORD000672,2026-02-13 21:25:00,C0092,P001,Marketplace,PAY000672,PromptPay,1,269.1,0.1,242.19,2026-02-14T00:09:00
ORD000673,2026-02-25 00:45:00,C0041,P029,Mobile App,PAY000673,PromptPay,1,3990.0,0.0,3990.0,2026-02-25T02:48:00
ORD000674,2026-02-09 10:08:00,C0057,P013,Marketplace,PAY000674,Credit Card,3,449.1,0.05,1279.94,2026-02-09T12:19:00
ORD000675,2026-02-09 12:58:00,C0116,P025,Web,PAY000675,Bank Transfer,1,25900.0,0.05,24605.0,2026-02-09T13:57:00
ORD000676,2026-02-15 08:26:00,C0137,P028,Marketplace,PAY000676,Bank Transfer,2,284.05,0.0,568.1,2026-02-15T08:44:00
ORD000677,2026-02-22 18:44:00,C0002,P018,Marketplace,PAY000677,Bank Transfer,2,3790.5,0.0,7581.0,2026-02-22T18:47:00
ORD000678,2026-02-13 15:53:00,C0098,P022,Marketplace,PAY000678,Credit Card,1,499.0,0.0,499.0,2026-02-13T18:51:00
ORD000679,2026-02-02 07:10:00,C0140,P036,Marketplace,PAY000679,PromptPay,2,269.1,0.0,538.2,2026-02-02T07:29:00
ORD000680,2026-02-24 19:32:00,C0096,P003,Marketplace,PAY000680,PromptPay,1,25900.0,0.0,25900.0,2026-02-24T21:25:00
ORD000682,2026-02-09 05:17:00,C0021,P020,Web,PAY000682,Credit Card,4,474.05,0.05,1801.39,2026-02-09T07:25:00
ORD000683,2026-02-13 15:47:00,C0101,P004,Marketplace,PAY000683,Credit Card,1,1490.0,0.0,1490.0,2026-02-13T17:36:00
ORD000684,2026-02-02 09:17:00,C0106,P002,Web,PAY000684,Bank Transfer,1,1490.0,0.0,1490.0,2026-02-02T11:30:00
ORD000685,2026-02-13 10:36:00,C0092,P010,Mobile App,PAY000685,PromptPay,1,940.5,0.0,940.5,2026-02-13T13:32:00
ORD000686,2026-02-20 03:36:00,C0121,P026,Marketplace,PAY000686,PromptPay,4,12900.0,0.0,51600.0,2026-02-20T04:25:00
ORD000687,2026-02-05 06:30:00,C0001,P026,Web,PAY000687,Credit Card,1,13545.0,0.0,13545.0,2026-02-05T06:53:00
ORD000688,2026-02-08 15:59:00,C0131,P016,Marketplace,PAY000688,Credit Card,1,1490.0,0.1,1341.0,2026-02-08T16:25:00
ORD000689,2026-02-02 18:44:00,C0104,P022,Web,PAY000689,Credit Card,4,449.1,0.0,1796.4,2026-02-02T19:22:00
ORD000690,2026-02-21 07:13:00,C0093,P035,Mobile App,PAY000690,Bank Transfer,2,24605.0,0.0,49210.0,2026-02-21T09:01:00
ORD000691,2026-02-14 20:23:00,C0152,P022,Web,PAY000691,PromptPay,1,499.0,0.1,449.1,2026-02-14T21:02:00
ORD000692,2026-02-13 12:15:00,C0124,P008,Mobile App,PAY000692,Bank Transfer,1,499.0,0.0,499.0,2026-02-13T12:59:00
ORD000693,2026-02-16 18:58:00,C0071,P024,Marketplace,PAY000693,Bank Transfer,2,313.95,0.0,627.9,2026-02-16T20:43:00
ORD000694,2026-02-19 11:27:00,C0102,P025,Web,PAY000694,Bank Transfer,3,23310.0,0.0,69930.0,2026-02-19T14:01:00
ORD000695,2026-02-26 01:31:00,C0032,P036,Web,PAY000695,PromptPay,2,284.05,0.0,568.1,2026-02-26T04:05:00
ORD000696,2026-02-04 06:18:00,C0134,P016,Mobile App,PAY000696,PromptPay,1,1415.5,0.05,1344.72,2026-02-04T07:21:00
ORD000697,2026-02-25 13:43:00,C0031,P030,Web,PAY000697,Bank Transfer,4,523.95,0.05,1991.01,2026-02-25T15:42:00
ORD000698,2026-02-16 10:04:00,C0089,P024,Web,PAY000698,Credit Card,4,269.1,0.1,968.76,2026-02-16T11:36:00
ORD000699,2026-02-22 10:52:00,C0086,P012,Mobile App,PAY000699,Credit Card,3,891.0,0.0,2673.0,2026-02-22T11:25:00
ORD000702,2026-02-18 09:00:00,C0045,P027,Mobile App,PAY000702,Bank Transfer,1,23310.0,0.05,22144.5,2026-02-18T09:33:00
ORD000703,2026-02-23 17:10:00,C0128,P007,Marketplace,PAY000703,PromptPay,2,23310.0,0.0,46620.0,2026-02-23T19:02:00
ORD000704,2026-02-25 10:21:00,C0056,P029,Marketplace,PAY000704,PromptPay,2,3790.5,0.0,7581.0,2026-02-25T11:15:00
ORD000706,2026-02-24 16:43:00,C0122,P015,Mobile App,PAY000706,Bank Transfer,3,313.95,0.1,847.66,2026-02-24T17:19:00
ORD000707,2026-02-08 09:26:00,C0048,P032,Web,PAY000707,PromptPay,1,23310.0,0.1,20979.0,2026-02-08T12:10:00
ORD000708,2026-02-02 20:37:00,C0036,P013,Mobile App,PAY000708,PromptPay,4,499.0,0.0,1996.0,2026-02-02T22:51:00
ORD000709,2026-02-18 10:54:00,C0119,P011,Web,PAY000709,PromptPay,4,24605.0,0.1,88578.0,2026-02-18T11:51:00
ORD000710,2026-02-04 05:58:00,C0032,P013,Web,PAY000710,PromptPay,2,523.95,0.0,1047.9,2026-02-04T07:11:00
ORD000711,2026-02-05 05:48:00,C0002,P009,Marketplace,PAY000711,Credit Card,3,313.95,0.0,941.85,2026-02-05T08:36:00
ORD000712,2026-02-27 12:33:00,C0081,P029,Marketplace,PAY000712,Bank Transfer,2,3990.0,0.1,7182.0,2026-02-27T14:34:00
ORD000713,2026-02-18 09:46:00,C0035,P030,Marketplace,PAY000713,PromptPay,2,499.0,0.1,898.2,2026-02-18T11:38:00
ORD000715,2026-02-24 12:52:00,C0150,P023,Web,PAY000715,Credit Card,1,313.95,0.0,313.95,2026-02-24T14:54:00
ORD000716,2026-02-19 23:59:00,C0050,P001,Mobile App,PAY000716,Bank Transfer,1,299.0,0.05,284.05,2026-02-20T00:10:00
ORD000717,2026-02-08 11:06:00,C0115,P032,Marketplace,PAY000717,Bank Transfer,4,25900.0,0.05,98420.0,2026-02-08T12:25:00
ORD000718,2026-02-20 02:41:00,C0011,P012,Marketplace,PAY000718,Credit Card,1,940.5,0.0,940.5,2026-02-20T04:48:00
ORD000719,2026-02-06 13:15:00,C0158,P039,Mobile App,PAY000719,Bank Transfer,1,940.5,0.0,940.5,2026-02-06T15:41:00
ORD000720,2026-02-23 23:02:00,C0057,P039,Web,PAY000720,Credit Card,4,940.5,0.0,3762.0,2026-02-24T00:28:00
ORD000721,2026-02-09 12:51:00,C0032,P010,Web,PAY000721,Credit Card,3,990.0,0.0,2970.0,2026-02-09T14:42:00
ORD000722,2026-02-04 10:53:00,C0035,P019,Mobile App,PAY000722,Credit Card,1,4189.5,0.0,4189.5,2026-02-04T11:07:00
ORD000723,2026-02-16 16:06:00,C0112,P006,Mobile App,PAY000723,PromptPay,2,284.05,0.0,568.1,2026-02-16T18:26:00
ORD000724,2026-02-12 23:57:00,C0043,P018,Web,PAY000724,Bank Transfer,1,3990.0,0.0,3990.0,2026-02-13T02:17:00
ORD000725,2026-02-24 12:26:00,C0078,P020,Web,PAY000725,Credit Card,1,499.0,0.0,499.0,2026-02-24T12:33:00
ORD000726,2026-02-15 13:06:00,C0062,P036,Mobile App,PAY000726,PromptPay,1,313.95,0.0,313.95,2026-02-15T14:11:00
ORD000728,2026-02-11 00:52:00,C0111,P010,Web,PAY000728,Bank Transfer,2,940.5,0.05,1786.95,2026-02-11T01:12:00
ORD000729,2026-02-16 22:43:00,C0064,P040,Mobile App,PAY000729,PromptPay,3,3591.0,0.05,10234.35,2026-02-17T01:19:00
ORD000730,2026-02-22 02:03:00,C0042,P010,Web,PAY000730,Bank Transfer,1,990.0,0.0,990.0,2026-02-22T04:14:00
ORD000731,2026-02-20 20:06:00,C0156,P007,Mobile App,PAY000731,PromptPay,1,23310.0,0.0,23310.0,2026-02-20T21:21:00
ORD000732,2026-02-22 09:06:00,C0019,P021,Mobile App,PAY000732,Credit Card,2,25900.0,0.0,51800.0,2026-02-22T10:46:00
ORD000733,2026-02-20 07:18:00,C0030,P022,Marketplace,PAY000733,PromptPay,2,499.0,0.0,998.0,2026-02-20T09:18:00
ORD000735,2026-02-16 16:19:00,C0092,P032,Web,PAY000735,Credit Card,1,25900.0,0.0,25900.0,2026-02-16T17:19:00
ORD000736,2026-02-27 17:04:00,C0022,P003,Mobile App,PAY000736,Bank Transfer,1,25900.0,0.1,23310.0,2026-02-27T18:57:00
ORD000737,2026-02-25 13:07:00,C0003,P032,Web,PAY000737,Credit Card,1,25900.0,0.0,25900.0,2026-02-25T13:39:00
ORD000738,2026-02-10 06:24:00,C0105,P024,Mobile App,PAY000738,Bank Transfer,2,313.95,0.05,596.5,2026-02-10T07:53:00
ORD000739,2026-02-10 10:59:00,C0114,P035,Marketplace,PAY000739,Credit Card,2,27195.0,0.0,54390.0,2026-02-10T13:35:00
ORD000740,2026-02-08 18:37:00,C0012,P015,Marketplace,PAY000740,Bank Transfer,2,284.05,0.05,539.7,2026-02-08T18:49:00
ORD000741,2026-02-19 02:17:00,C0145,P024,Marketplace,PAY000741,PromptPay,2,313.95,0.0,627.9,2026-02-19T05:03:00
ORD000743,2026-02-14 15:45:00,C0041,P005,Marketplace,PAY000743,PromptPay,1,299.0,0.05,284.05,2026-02-14T17:19:00
ORD000744,2026-02-26 07:55:00,C0148,P026,Mobile App,PAY000744,PromptPay,1,12255.0,0.0,12255.0,2026-02-26T10:43:00
ORD000745,2026-02-13 18:44:00,C0045,P037,Mobile App,PAY000745,Credit Card,2,25900.0,0.0,51800.0,2026-02-13T20:55:00
ORD000746,2026-02-24 06:03:00,C0148,P011,Marketplace,PAY000746,Bank Transfer,1,27195.0,0.0,27195.0,2026-02-24T07:16:00
ORD000747,2026-02-25 20:17:00,C0147,P035,Web,PAY000747,PromptPay,4,25900.0,0.05,98420.0,2026-02-25T20:28:00
ORD000748,2026-02-16 22:38:00,C0150,P003,Mobile App,PAY000748,Credit Card,4,25900.0,0.05,98420.0,2026-02-17T00:27:00
ORD000749,2026-02-27 04:04:00,C0148,P024,Marketplace,PAY000749,PromptPay,2,269.1,0.05,511.29,2026-02-27T06:12:00
ORD000750,2026-02-17 15:20:00,C0115,P002,Web,PAY000750,Credit Card,4,1490.0,0.0,5960.0,2026-02-17T17:50:00
ORD000416,2026-02-06 05:45:00,C0109,P023,Mobile App,PAY000416,Bank Transfer,2,299.0,0.0,598.0,2026-02-06T07:35:00
